Wall time,Step,Value
1497175506.934737,8,0.7505295276641846
1497175514.056599,12,0.7136962413787842
1497175521.183618,16,0.714410126209259
1497175524.820473,18,0.7389461994171143
1497175528.249232,20,0.7492892146110535
1497175531.859699,22,0.7147353887557983
1497175539.062499,26,0.6703689694404602
1497175556.792643,36,0.6750825643539429
1497175563.992948,40,0.6458131670951843
1497175571.08817,44,0.6162262558937073
1497175581.848446,50,0.605405867099762
1497175585.528038,52,0.7105727195739746
1497175592.833596,56,0.6604966521263123
1497175600.157174,60,0.607270359992981
1497175618.21108,70,0.6097222566604614
1497175621.811215,72,0.6214102506637573
1497175625.467353,74,0.6668964624404907
1497175629.059419,76,0.7394119501113892
1497175632.66618,78,0.6903188824653625
1497175636.243139,80,0.6311891674995422
1497175639.892502,82,0.6383600234985352
1497175643.48318,84,0.6209220290184021
1497175647.140821,86,0.5882045030593872
1497175654.269709,90,0.5951947569847107
1497175657.82696,92,0.6308567523956299
1497175661.450123,94,0.6461697220802307
1497175668.74553,98,0.6272088885307312
1497175672.328503,100,0.6053298711776733
1497175685.965773,104,0.6408599615097046
1497175692.834985,108,0.6051055788993835
1497175696.187908,110,0.6333847045898438
1497175702.995687,114,0.6550062894821167
1497175706.404467,116,0.6696017384529114
1497175709.792248,118,0.636928141117096
1497175713.210552,120,0.6609622240066528
1497175751.696286,142,0.7057397365570068
1497175755.180035,144,0.7354775667190552
1497175762.177568,148,0.6128526926040649
1497175776.041235,156,0.7243878841400146
1497175789.924031,164,0.6462701559066772
1497175793.388297,166,0.7330387234687805
1497175796.914523,168,0.6529887914657593
1497175800.381398,170,0.6553573608398438
1497175803.902136,172,0.8029167652130127
1497175810.905806,176,0.624276876449585
1497175814.372793,178,0.6543806195259094
1497175817.923488,180,0.6622122526168823
1497175821.456612,182,0.6462674736976624
1497175824.937687,184,0.6772637963294983
1497175828.360952,186,0.6839382648468018
1497175835.376384,190,0.7018474340438843
1497175838.853374,192,0.6878277063369751
1497175849.171686,198,0.6662668585777283
1497175865.78314,204,0.6675851941108704
1497175869.254404,206,0.7554104924201965
1497175879.469456,212,0.7040205597877502
1497175882.782795,214,0.6884128451347351
1497175886.261574,216,0.6889855265617371
1497175889.65334,218,0.6850882768630981
1497175907.175654,228,0.7096879482269287
1497175910.67538,230,0.6804025173187256
1497175917.608509,234,0.6989874839782715
1497175938.554212,246,0.7196972370147705
1497175942.105298,248,0.6907193660736084
1497175945.523604,250,0.6373380422592163
1497175952.556022,254,0.6220884323120117
1497175963.010889,260,0.6449906826019287
1497175973.453881,266,0.6880043148994446
1497175976.985582,268,0.6863906979560852
1497175983.949888,272,0.6711288690567017
1497175990.96833,276,0.6526811718940735
1497175994.384981,278,0.6903411746025085
