Wall time,Step,Value
1497175506.934737,8,0.6496740579605103
1497175514.056599,12,0.6446974277496338
1497175521.183618,16,0.6260301470756531
1497175524.820473,18,0.6056320667266846
1497175528.249232,20,0.5990492105484009
1497175531.859699,22,0.5972900390625
1497175539.062499,26,0.5774341821670532
1497175556.792643,36,0.5158383250236511
1497175563.992948,40,0.46429288387298584
1497175571.08817,44,0.47748109698295593
1497175581.848446,50,0.4902275800704956
1497175585.528038,52,0.4258635640144348
1497175592.833596,56,0.44583162665367126
1497175600.157174,60,0.41479817032814026
1497175618.21108,70,0.4565633535385132
1497175621.811215,72,0.4215100109577179
1497175625.467353,74,0.44989925622940063
1497175629.059419,76,0.4050603210926056
1497175632.66618,78,0.3769780397415161
1497175636.243139,80,0.3883747160434723
1497175639.892502,82,0.44220274686813354
1497175643.48318,84,0.39363157749176025
1497175647.140821,86,0.4558308720588684
1497175654.269709,90,0.433000385761261
1497175657.82696,92,0.3692922294139862
1497175661.450123,94,0.4000134766101837
1497175668.74553,98,0.4119246006011963
1497175672.328503,100,0.389290452003479
1497175685.965773,104,0.3944270610809326
1497175692.834985,108,0.3583024740219116
1497175696.187908,110,0.35843098163604736
1497175702.995687,114,0.3607078790664673
1497175706.404467,116,0.36975228786468506
1497175709.792248,118,0.3610149025917053
1497175713.210552,120,0.3708915710449219
1497175751.696286,142,0.4564017355442047
1497175755.180035,144,0.44014596939086914
1497175762.177568,148,0.5146265029907227
1497175776.041235,156,0.3968856930732727
1497175789.924031,164,0.37696772813796997
1497175793.388297,166,0.39625585079193115
1497175796.914523,168,0.3884335160255432
1497175800.381398,170,0.3638404607772827
1497175803.902136,172,0.48444002866744995
1497175810.905806,176,0.34099438786506653
1497175814.372793,178,0.3719583749771118
1497175817.923488,180,0.3661718964576721
1497175821.456612,182,0.34821662306785583
1497175824.937687,184,0.36043596267700195
1497175828.360952,186,0.3394410312175751
1497175835.376384,190,0.43480730056762695
1497175838.853374,192,0.40360671281814575
1497175849.171686,198,0.3818303644657135
1497175865.78314,204,0.4405514597892761
1497175869.254404,206,0.40476059913635254
1497175879.469456,212,0.39134860038757324
1497175882.782795,214,0.3989257216453552
1497175886.261574,216,0.36410996317863464
1497175889.65334,218,0.354886919260025
1497175907.175654,228,0.3987930417060852
1497175910.67538,230,0.38264647126197815
1497175917.608509,234,0.40393707156181335
1497175938.554212,246,0.3572590947151184
1497175942.105298,248,0.37033310532569885
1497175945.523604,250,0.35134583711624146
1497175952.556022,254,0.36144351959228516
1497175963.010889,260,0.39167535305023193
1497175973.453881,266,0.42843154072761536
1497175976.985582,268,0.4344445466995239
1497175983.949888,272,0.43958336114883423
1497175990.96833,276,0.4309379458427429
1497175994.384981,278,0.3919515907764435
1497175997.848789,280,0.4304807782173157
1497176001.261809,282,0.41650328040122986
1497176008.220568,286,0.394713431596756
1497176018.652922,292,0.39205482602119446
1497176022.124242,294,0.40047043561935425
1497176025.648855,296,0.42726412415504456
1497176032.50634,300,0.47757649421691895
1497176042.636818,302,0.4552159905433655
1497176056.267935,310,0.3966466188430786
1497176059.613334,312,0.4279555678367615
1497176066.471277,316,0.385679692029953
1497176073.32359,320,0.3731336295604706
1497176076.849306,322,0.3966916799545288
1497176080.425117,324,0.38413935899734497
1497176090.96565,330,0.40952783823013306
1497176097.882154,334,0.3680804967880249
1497176101.334673,336,0.34654951095581055
1497176108.243285,340,0.35443276166915894
1497176111.757591,342,0.3530697226524353
1497176125.619105,350,0.3895432949066162
1497176129.146906,352,0.3657553195953369
1497176132.652412,354,0.38738319277763367
1497176143.135538,360,0.4245685338973999
1497176146.616593,362,0.4265630841255188
1497176150.011775,364,0.43202152848243713
1497176153.501532,366,0.449555367231369
1497176160.53645,370,0.4192636013031006
1497176164.051558,372,0.4034392237663269
1497176167.577456,374,0.41143399477005005
1497176171.010048,376,0.4141085743904114
1497176174.523594,378,0.40568503737449646
1497176177.936939,380,0.3983957767486572
1497176188.405558,386,0.3937259316444397
1497176191.963879,388,0.37295496463775635
1497176195.390772,390,0.41081178188323975
1497176202.47187,394,0.36839598417282104
1497176209.425818,398,0.37878158688545227
1497176212.939867,400,0.37152838706970215
1497176223.281892,402,0.35904768109321594
1497176226.754135,404,0.3928544819355011
1497176236.879732,410,0.39165830612182617
1497176240.348776,412,0.39438697695732117
1497176247.171396,416,0.3665301203727722
1497176257.421177,422,0.38597744703292847
1497176260.985223,424,0.39738720655441284
1497176271.471482,430,0.3938559889793396
1497176275.046916,432,0.38420605659484863
1497176285.744933,438,0.36204952001571655
1497176289.284684,440,0.35000938177108765
1497176292.78649,442,0.562235951423645
1497176296.266084,444,0.47957611083984375
1497176299.718424,446,0.4113866984844208
1497176303.25934,448,0.3915545642375946
1497176306.807767,450,0.3908463716506958
1497176317.202236,456,0.374773234128952
1497176324.182505,460,0.4053634703159332
1497176327.653305,462,0.3677745461463928
1497176331.19104,464,0.37423259019851685
1497176334.747426,466,0.3879585862159729
1497176338.293291,468,0.3728000521659851
1497176345.283006,472,0.35700100660324097
1497176348.787625,474,0.38254913687705994
1497176352.329222,476,0.3795028030872345
1497176355.857131,478,0.35958296060562134
1497176366.321887,484,0.4008359909057617
1497176369.815322,486,0.3880493640899658
1497176373.346731,488,0.36700141429901123
1497176380.192468,492,0.4142856001853943
1497176387.131845,496,0.43570995330810547
1497176390.628746,498,0.42259159684181213
1497176407.834302,504,0.4186255931854248
1497176414.6503,508,0.3910493850708008
1497176438.855766,522,0.358836829662323
1497176446.003506,526,0.36977192759513855
1497176453.103639,530,0.351541131734848
1497176474.114793,542,0.374502956867218
1497176484.694461,548,0.3525390625
1497176488.208274,550,0.3413727581501007
1497176491.696326,552,0.34423133730888367
1497176498.736135,556,0.3651331663131714
1497176502.297701,558,0.35911545157432556
1497176509.32698,562,0.3797532916069031
1497176512.850573,564,0.3787306547164917
1497176523.306793,570,0.3643799424171448
1497176526.772679,572,0.368772029876709
1497176533.865861,576,0.3836381435394287
1497176537.477399,578,0.38926413655281067
1497176547.907586,584,0.4008142352104187
1497176551.443621,586,0.38495081663131714
1497176554.94908,588,0.34290823340415955
1497176558.414445,590,0.37096625566482544
1497176561.92973,592,0.3811798691749573
1497176565.391751,594,0.3499336540699005
1497176568.890447,596,0.37815937399864197
1497176572.406418,598,0.39759892225265503
1497176575.901414,600,0.3698441982269287
1497176586.313007,602,0.3618869483470917
1497176593.17178,606,0.3617866635322571
1497176600.036704,610,0.3839678168296814
1497176617.194831,620,0.45152992010116577
1497176620.707328,622,0.4089403748512268
1497176627.908737,626,0.41875457763671875
1497176631.524427,628,0.3998414874076843
1497176635.029506,630,0.37142693996429443
1497176642.09951,634,0.3731132447719574
1497176649.108629,638,0.36006465554237366
1497176652.593195,640,0.40017417073249817
1497176663.167177,646,0.3779834806919098
1497176673.707167,652,0.39825594425201416
1497176680.703414,656,0.39114701747894287
1497176684.169656,658,0.3892967998981476
1497176691.197403,662,0.37040191888809204
1497176694.754338,664,0.3759515881538391
1497176705.197868,670,0.3660281300544739
1497176708.638606,672,0.3575083017349243
1497176712.090774,674,0.41001468896865845
1497176719.075355,678,0.4291451871395111
1497176722.660632,680,0.3295717239379883
1497176726.138465,682,0.3872408866882324
1497176729.614121,684,0.35363247990608215
1497176733.052292,686,0.3754568099975586
1497176736.575892,688,0.3599015772342682
1497176740.07914,690,0.3708155155181885
1497176743.612793,692,0.37468618154525757
1497176750.577658,696,0.3608313798904419
1497176754.014114,698,0.3585669994354248
1497176767.607663,702,0.387447327375412
1497176781.283392,710,0.3397168517112732
1497176784.686727,712,0.35692712664604187
1497176788.112559,714,0.38992226123809814
1497176791.527173,716,0.40431153774261475
1497176798.504847,720,0.38788026571273804
1497176802.07642,722,0.4039583206176758
1497176809.040852,726,0.36001288890838623
1497176816.021919,730,0.3741373121738434
1497176823.025608,734,0.40125107765197754
1497176826.522012,736,0.35001590847969055
1497176829.963228,738,0.35808366537094116
1497176833.503446,740,0.35071560740470886
1497176840.438412,744,0.3508927524089813
1497176850.88954,750,0.3866422474384308
1497176854.341752,752,0.4034762978553772
1497176861.278615,756,0.3464280664920807
1497176868.261071,760,0.33701562881469727
1497176871.734899,762,0.36171048879623413
1497176878.648957,766,0.34948956966400146
1497176882.122744,768,0.352009117603302
1497176885.57031,770,0.3891604542732239
1497176889.074774,772,0.36157888174057007
1497176892.631722,774,0.36222878098487854
1497176896.166173,776,0.33738359808921814
1497176910.058167,784,0.34349963068962097
1497176913.569296,786,0.3424443006515503
1497176920.632641,790,0.36239418387413025
1497176924.169448,792,0.3632814288139343
1497176931.217856,796,0.3609832227230072
1497176934.763589,798,0.36426952481269836
1497176948.376199,802,0.33132627606391907
1497176951.859469,804,0.36053621768951416
1497176955.320674,806,0.3786793649196625
1497176958.698068,808,0.36406853795051575
1497176962.115979,810,0.388837993144989
1497176965.584381,812,0.38910871744155884
1497176968.960078,814,0.3676808476448059
1497176979.349839,820,0.36034566164016724
1497176986.453016,824,0.3519818186759949
1497176993.627087,828,0.3603074252605438
1497177000.634563,832,0.3530864417552948
1497177004.144556,834,0.3477615714073181
1497177011.199278,838,0.3679851293563843
1497177025.234143,846,0.3619953691959381
1497177032.245358,850,0.4296870231628418
1497177035.778079,852,0.4114454686641693
1497177039.285044,854,0.3970380425453186
1497177049.739346,860,0.3498598337173462
1497177056.752261,864,0.3474387526512146
1497177063.784014,868,0.35701197385787964
1497177067.245686,870,0.38779181241989136
1497177070.846356,872,0.3813033401966095
1497177074.341758,874,0.3414941430091858
1497177081.403561,878,0.3424975275993347
1497177084.884546,880,0.38662397861480713
1497177088.363174,882,0.3718574345111847
1497177098.999451,888,0.34105798602104187
1497177102.48556,890,0.36550915241241455
1497177109.563047,894,0.3957560062408447
1497177113.095636,896,0.33885228633880615
1497177120.205384,900,0.3478546440601349
1497177137.669944,906,0.33612966537475586
1497177144.607355,910,0.3422251343727112
1497177148.08285,912,0.34095990657806396
1497177151.591975,914,0.36933672428131104
1497177155.014757,916,0.36009472608566284
1497177165.348273,922,0.3461054563522339
1497177183.075715,932,0.36013227701187134
1497177186.609307,934,0.36740195751190186
1497177190.106591,936,0.3615764081478119
1497177204.003153,944,0.3497985899448395
1497177207.470705,946,0.32344186305999756
1497177210.964399,948,0.32803210616111755
1497177221.436929,954,0.3519802689552307
1497177224.937746,956,0.3685647249221802
1497177228.486154,958,0.33394861221313477
1497177238.983947,964,0.3358420431613922
1497177242.501167,966,0.357571542263031
1497177246.019072,968,0.3730641007423401
1497177256.479268,974,0.3376656472682953
1497177259.987178,976,0.3204326033592224
1497177263.498549,978,0.38595902919769287
1497177270.511865,982,0.39360225200653076
1497177277.543638,986,0.387478232383728
1497177280.972766,988,0.37674665451049805
1497177291.336647,994,0.37065136432647705
1497177298.269477,998,0.3429872691631317
1497177301.768666,1000,0.3583846986293793
1497177312.111233,1002,0.34547385573387146
1497177322.262999,1008,0.3303590714931488
1497177325.599027,1010,0.3482499122619629
1497177332.461081,1014,0.308593213558197
1497177339.29652,1018,0.34389400482177734
1497177342.820883,1020,0.3331831395626068
1497177346.356499,1022,0.3205903470516205
1497177353.517081,1026,0.3584744334220886
1497177356.957121,1028,0.3452722430229187
1497177360.468623,1030,0.3459393084049225
1497177370.851983,1036,0.3449045717716217
1497177374.343275,1038,0.34634149074554443
1497177377.85105,1040,0.35605812072753906
1497177381.327888,1042,0.379271924495697
1497177384.83868,1044,0.35274747014045715
1497177388.327892,1046,0.33395615220069885
1497177391.817987,1048,0.3423094153404236
1497177395.322832,1050,0.35952073335647583
1497177398.779533,1052,0.3826598525047302
1497177409.163682,1058,0.3736604154109955
1497177416.108485,1062,0.37422436475753784
1497177419.510278,1064,0.33701953291893005
1497177430.033629,1070,0.3631758391857147
1497177437.082562,1074,0.39821264147758484
1497177447.570298,1080,0.35371625423431396
1497177454.586803,1084,0.3378611207008362
1497177461.51272,1088,0.35288527607917786
1497177471.975222,1094,0.32684600353240967
1497177475.481935,1096,0.3345124125480652
1497177478.955084,1098,0.33115366101264954
1497177482.44261,1100,0.34923070669174194
1497177492.618194,1102,0.33472785353660583
1497177496.031683,1104,0.3159993290901184
1497177499.417816,1106,0.36318767070770264
1497177502.82305,1108,0.37518271803855896
1497177509.606918,1112,0.4208737909793854
1497177513.015797,1114,0.3748464584350586
1497177516.409721,1116,0.3663083612918854
1497177519.881037,1118,0.3699623942375183
1497177523.322178,1120,0.33646661043167114
1497177526.885041,1122,0.3614905774593353
1497177534.02701,1126,0.3368716835975647
1497177537.56248,1128,0.36124366521835327
1497177541.067622,1130,0.3507441282272339
1497177548.053955,1134,0.32401975989341736
1497177555.005475,1138,0.34264397621154785
1497177565.372841,1144,0.32034188508987427
1497177568.91373,1146,0.35160356760025024
1497177572.431013,1148,0.3298678398132324
1497177582.838761,1154,0.37999987602233887
1497177586.293135,1156,0.3866821825504303
1497177593.300028,1160,0.38091838359832764
1497177596.845065,1162,0.3268897831439972
1497177600.300033,1164,0.35126253962516785
1497177614.239133,1172,0.3667285144329071
1497177617.735929,1174,0.34933337569236755
1497177624.758231,1178,0.34854763746261597
1497177635.20209,1184,0.32292982935905457
1497177638.69844,1186,0.3416920304298401
1497177645.686671,1190,0.332565575838089
1497177656.226069,1196,0.36027806997299194
1497177659.800233,1198,0.33721160888671875
1497177663.289512,1200,0.34101402759552
1497177677.150437,1204,0.3361218571662903
1497177680.503657,1206,0.341327965259552
1497177687.281495,1210,0.3353850245475769
1497177690.714316,1212,0.3219815194606781
1497177694.063991,1214,0.34304821491241455
1497177697.489523,1216,0.35249611735343933
1497177700.908333,1218,0.327735036611557
1497177711.592297,1224,0.3030856251716614
1497177715.126964,1226,0.31932973861694336
1497177722.036765,1230,0.3689808249473572
1497177725.577802,1232,0.3743756413459778
1497177729.079865,1234,0.37557855248451233
1497177746.580188,1244,0.3532833755016327
1497177750.010286,1246,0.33675843477249146
1497177767.677774,1256,0.3627033829689026
1497177771.081827,1258,0.33391273021698
1497177778.124778,1262,0.33205848932266235
1497177781.664212,1264,0.36533528566360474
1497177792.113409,1270,0.33819347620010376
1497177795.653423,1272,0.34103912115097046
1497177802.624801,1276,0.3409660756587982
1497177809.590541,1280,0.33783674240112305
1497177816.659511,1284,0.32154157757759094
1497177823.680526,1288,0.36673691868782043
1497177827.165051,1290,0.36853864789009094
1497177834.162988,1294,0.3434832990169525
1497177837.657723,1296,0.39476823806762695
1497177844.578149,1300,0.330476313829422
1497177860.791273,1304,0.3150613307952881
1497177871.068768,1310,0.33876025676727295
1497177874.490981,1312,0.3530793786048889
1497177881.337361,1316,0.3186527490615845
1497177888.253669,1320,0.3338673412799835
1497177891.768817,1322,0.3345704674720764
1497177898.875343,1326,0.34220558404922485
1497177902.451545,1328,0.3507678806781769
1497177906.044518,1330,0.3620345890522003
1497177913.150398,1334,0.3600759506225586
1497177920.148041,1338,0.3265584707260132
1497177923.661727,1340,0.3159726858139038
1497177927.193005,1342,0.3389313220977783
1497177930.724524,1344,0.3555811643600464
1497177948.32181,1354,0.30294710397720337
1497177958.844743,1360,0.37350261211395264
1497177969.358021,1366,0.346653550863266
1497177976.275111,1370,0.3121791183948517
1497177979.772601,1372,0.3308618664741516
1497177986.86172,1376,0.33301958441734314
1497177993.860071,1380,0.3378387689590454
1497177997.311226,1382,0.3635749816894531
