Wall time,Step,Value
1497175506.934737,8,0.7044557332992554
1497175514.056599,12,0.600683867931366
1497175521.183618,16,0.5772022008895874
1497175524.820473,18,0.5420202612876892
1497175528.249232,20,0.4214242696762085
1497175531.859699,22,0.43709927797317505
1497175539.062499,26,0.42508119344711304
1497175556.792643,36,0.5242809653282166
1497175563.992948,40,0.33684730529785156
1497175571.08817,44,0.3442961573600769
1497175581.848446,50,0.5526700019836426
1497175585.528038,52,0.3390626311302185
1497175592.833596,56,0.36344850063323975
1497175600.157174,60,0.20208996534347534
1497175618.21108,70,0.29491958022117615
1497175621.811215,72,0.1985299289226532
1497175625.467353,74,0.3269433379173279
1497175629.059419,76,0.31340348720550537
1497175632.66618,78,0.29298409819602966
1497175636.243139,80,0.5471702814102173
1497175639.892502,82,0.43367257714271545
1497175643.48318,84,0.49431106448173523
1497175647.140821,86,0.4261716306209564
1497175654.269709,90,0.21800509095191956
1497175657.82696,92,0.2551578879356384
1497175661.450123,94,0.33060699701309204
1497175668.74553,98,0.3289642333984375
1497175672.328503,100,0.3852112591266632
1497175685.965773,104,0.28619664907455444
1497175692.834985,108,0.23577672243118286
1497175696.187908,110,0.20807042717933655
1497175702.995687,114,0.2588472366333008
1497175706.404467,116,0.2745969593524933
1497175709.792248,118,0.2387811839580536
1497175713.210552,120,0.1573370397090912
1497175751.696286,142,0.34140467643737793
1497175755.180035,144,0.22002041339874268
1497175762.177568,148,0.28589242696762085
1497175776.041235,156,0.2621733546257019
1497175789.924031,164,0.3498423397541046
1497175793.388297,166,0.3358691334724426
1497175796.914523,168,0.4277195632457733
1497175800.381398,170,0.29351741075515747
1497175803.902136,172,0.2665620446205139
1497175810.905806,176,0.21430742740631104
1497175814.372793,178,0.19296413660049438
1497175817.923488,180,0.1976483166217804
1497175821.456612,182,0.2608782649040222
1497175824.937687,184,0.32833629846572876
1497175828.360952,186,0.3304029703140259
1497175835.376384,190,0.4447106719017029
1497175838.853374,192,0.23035727441310883
1497175849.171686,198,0.33523398637771606
1497175865.78314,204,0.2113201916217804
1497175869.254404,206,0.26819509267807007
1497175879.469456,212,0.39475899934768677
1497175882.782795,214,0.2631418704986572
1497175886.261574,216,0.28213873505592346
1497175889.65334,218,0.25469088554382324
1497175907.175654,228,0.3683975040912628
1497175910.67538,230,0.42441225051879883
1497175917.608509,234,0.3438276946544647
1497175938.554212,246,0.26967480778694153
1497175942.105298,248,0.3958767056465149
1497175945.523604,250,0.4054650068283081
1497175952.556022,254,0.3726027011871338
1497175963.010889,260,0.39836233854293823
1497175973.453881,266,0.40537142753601074
1497175976.985582,268,0.309242844581604
1497175983.949888,272,0.3362791836261749
1497175990.96833,276,0.3477439880371094
1497175994.384981,278,0.34823793172836304
1497175997.848789,280,0.4101995825767517
1497176001.261809,282,0.4222637414932251
1497176008.220568,286,0.47475001215934753
1497176018.652922,292,0.355588436126709
1497176022.124242,294,0.45094117522239685
1497176025.648855,296,0.4654601216316223
1497176032.50634,300,0.42607706785202026
1497176042.636818,302,0.4100996255874634
1497176056.267935,310,0.3384281098842621
1497176059.613334,312,0.35330498218536377
1497176066.471277,316,0.3186826705932617
1497176073.32359,320,0.45643919706344604
1497176076.849306,322,0.31086814403533936
1497176080.425117,324,0.26325953006744385
1497176090.96565,330,0.34710216522216797
1497176097.882154,334,0.3284042179584503
1497176101.334673,336,0.4089382588863373
1497176108.243285,340,0.39494675397872925
1497176111.757591,342,0.42603033781051636
1497176125.619105,350,0.47358739376068115
1497176129.146906,352,0.4002579152584076
1497176132.652412,354,0.4180837869644165
1497176143.135538,360,0.36252641677856445
1497176146.616593,362,0.44571253657341003
1497176150.011775,364,0.3838224411010742
1497176153.501532,366,0.3994069993495941
1497176160.53645,370,0.30783432722091675
1497176164.051558,372,0.3613530397415161
1497176167.577456,374,0.3755433261394501
1497176171.010048,376,0.2874191403388977
1497176174.523594,378,0.34030407667160034
1497176177.936939,380,0.294596791267395
1497176188.405558,386,0.4457286298274994
1497176191.963879,388,0.39420580863952637
1497176195.390772,390,0.38959890604019165
1497176202.47187,394,0.492186039686203
1497176209.425818,398,0.48518434166908264
1497176212.939867,400,0.3863409459590912
1497176223.281892,402,0.41999298334121704
1497176226.754135,404,0.4638354480266571
1497176236.879732,410,0.4308639168739319
1497176240.348776,412,0.3812011480331421
1497176247.171396,416,0.46411821246147156
1497176257.421177,422,0.3852074444293976
1497176260.985223,424,0.4547063708305359
1497176271.471482,430,0.32594141364097595
1497176275.046916,432,0.38396915793418884
1497176285.744933,438,0.4907422959804535
1497176289.284684,440,0.364763081073761
1497176292.78649,442,0.39273759722709656
1497176296.266084,444,0.28875067830085754
1497176299.718424,446,0.4355522096157074
1497176303.25934,448,0.41157498955726624
1497176306.807767,450,0.4289886951446533
1497176317.202236,456,0.37952566146850586
1497176324.182505,460,0.4037773609161377
1497176327.653305,462,0.48235568404197693
1497176331.19104,464,0.4698801040649414
1497176334.747426,466,0.5158839225769043
1497176338.293291,468,0.43467915058135986
1497176345.283006,472,0.46472808718681335
1497176348.787625,474,0.4339926540851593
1497176352.329222,476,0.4417918622493744
1497176355.857131,478,0.3978540897369385
1497176366.321887,484,0.35953566431999207
1497176369.815322,486,0.35768723487854004
1497176373.346731,488,0.3933936655521393
1497176380.192468,492,0.5209946632385254
1497176387.131845,496,0.2935997247695923
1497176390.628746,498,0.37767288088798523
1497176407.834302,504,0.3573048412799835
1497176414.6503,508,0.42444726824760437
1497176438.855766,522,0.42188602685928345
1497176446.003506,526,0.4882456362247467
1497176453.103639,530,0.3664512038230896
1497176474.114793,542,0.3079756200313568
